ClipName,Frame,RootT.x,RootT.z,FootLeftT.x,FootLeftT.z,FootRightT.x,FootRightT.z,FootLeftV.x,FootLeftV.z,FootRightV.x,FootRightV.z,RootV.x,RootV.z,TrajPos.x,TrajPos.z,TrajForward.x,TrajForward.z
Turn90Left,91,-2.546712,5.32792,-4.845233,-4.045566,-4.20881,-3.891971,-0.001098442,-0.0001546224,-0.001164277,-0.001628836,-0.001961104,-0.002493882,-2.546712,5.32792,-0.9667214,0.2482954
Turn90Left,92,-2.579086,5.319711,-4.879882,-4.072064,-4.282046,-3.944875,-0.00107913,-0.0002736409,-0.001154979,-0.0008832932,-0.0024412,-0.001763447,-2.579086,5.319711,-0.9668654,0.2413488
Turn90Left,93,-2.611187,5.307424,-4.914345,-4.02708,-4.395323,-3.934841,-0.001070039,-0.0004095713,-0.001148748,0.001499478,-0.003775899,0.0003344456,-2.611187,5.307424,-0.9696056,0.2284449
Turn90Left,94,-2.643321,5.295515,-4.959608,-3.935918,-4.507052,-3.874614,-0.001071151,-0.000396951,-0.00150876,0.003038748,-0.003724305,0.002007588,-2.643321,5.295515,-0.9742666,0.2079573
Turn90Left,95,-2.675796,5.288457,-5.018737,-3.807262,-4.632097,-3.779944,-0.001082476,-0.0002352715,-0.001970991,0.00428853,-0.004168145,0.003155661,-2.675796,5.288457,-0.9798039,0.1815733
Turn90Left,96,-2.708916,5.285761,-5.087595,-3.655881,-4.771363,-3.661115,-0.001104013,-8.986791E-05,-0.002295256,0.005046034,-0.004642216,0.003960975,-2.708916,5.285761,-0.9852945,0.1508572
Turn90Left,97,-2.74289,5.28694,-5.13531,-3.486752,-4.925083,-3.52256,-0.001132472,3.930728E-05,-0.001590506,0.00563763,-0.005123981,0.004618486,-2.74289,5.28694,-0.990355,0.1186098
Turn90Left,98,-2.777505,5.291506,-5.178331,-3.342906,-5.058509,-3.397683,-0.001153827,0.0001522064,-0.001434024,0.004794876,-0.00444754,0.004162558,-2.777505,5.291506,-0.993803,0.08840924
Turn90Left,99,-2.812434,5.298972,-5.204827,-3.20214,-5.182579,-3.269147,-0.001164317,0.0002488454,-0.0008832137,0.004692181,-0.004135656,0.004284541,-2.812434,5.298972,-0.9963026,0.05947318
Turn90Left,100,-2.847354,5.308848,-5.197066,-3.058059,-5.314242,-3.129964,-0.001163975,0.0003292084,0.0002587159,0.00480272,-0.004388778,0.004639451,-2.847354,5.308848,-0.9979265,0.03039997
Turn90Left,101,-2.881937,5.320648,-5.20939,-2.929143,-5.434367,-2.992497,-0.001152778,0.000393343,-0.0004108111,0.004297193,-0.004004176,0.004582214,-2.881937,5.320648,-0.9985731,0.00188341
Turn90Left,102,-2.915859,5.333885,-5.219434,-2.809766,-5.547285,-2.853945,-0.001130748,0.0004412174,-0.0003348033,0.003979222,-0.00376393,0.004618398,-2.915859,5.333885,-0.9984509,-0.02552139
Turn90Left,103,-2.948795,5.348069,-5.215178,-2.704146,-5.664335,-2.710914,-0.001097854,0.0004727999,0.0001418909,0.003520664,-0.003901656,0.00476772,-2.948795,5.348069,-0.9976661,-0.05129141
Turn90Left,104,-2.980418,5.362713,-5.244145,-2.619894,-5.76694,-2.58771,-0.001054112,0.0004881541,-0.0009655794,0.00280842,-0.003420162,0.004106776,-2.980418,5.362713,-0.9962339,-0.07471919
Turn90Left,105,-3.010404,5.37733,-5.278086,-2.566028,-5.871453,-2.481337,-0.0009995302,0.0004872163,-0.00113136,0.001795522,-0.003483772,0.003545793,-3.010404,5.37733,-0.9942711,-0.09527037
Turn90Left,106,-3.038427,5.391431,-5.332462,-2.526345,-5.957898,-2.396382,-0.0009340922,0.0004700502,-0.001812538,0.001322754,-0.002881511,0.002831817,-3.038427,5.391431,-0.992212,-0.1124619
Turn90Left,107,-3.063996,5.40453,-5.392715,-2.503859,-6.02836,-2.337845,-0.0008522987,0.000436608,-0.002008422,0.0007495562,-0.002348725,0.001951242,-3.063996,5.40453,-0.9902277,-0.1257584
Turn90Left,108,-3.087337,5.416137,-5.462495,-2.502887,-6.088623,-2.315692,-0.0007780473,0.0003869216,-0.002326027,3.238519E-05,-0.002008772,0.0007384141,-3.087337,5.416137,-0.9883233,-0.134638
Turn90Left,109,-3.109202,5.425766,-5.51744,-2.521719,-6.136325,-2.333165,-0.0007288217,0.0003209591,-0.0018315,-0.0006277323,-0.001590061,-0.0005824168,-3.109202,5.425766,-0.9868766,-0.1381093
Turn90Left,110,-3.130341,5.432928,-5.559013,-2.564502,-6.169792,-2.382192,-0.0007046302,0.0002387365,-0.001385768,-0.001426093,-0.001115561,-0.001634232,-3.130341,5.432928,-0.9862954,-0.1357276
Turn90Left,111,-3.151505,5.438682,-5.593013,-2.639037,-6.194563,-2.471668,-0.0007054567,0.0001917839,-0.001133331,-0.002484496,-0.000825723,-0.002982537,-3.151505,5.438682,-0.9854786,-0.128913
Turn90Left,112,-3.173444,5.44439,-5.610929,-2.720402,-6.201424,-2.564459,-0.0007313172,0.0001902739,-0.0005971909,-0.002712178,-0.0002286911,-0.00309302,-3.173444,5.44439,-0.9852865,-0.1201972
Turn90Left,113,-3.196911,5.45002,-5.616066,-2.801586,-6.18981,-2.658679,-0.0007822116,0.0001876831,-0.0001712163,-0.002706122,0.0003871282,-0.003140664,-3.196911,5.45002,-0.9859562,-0.11025
Turn90Left,114,-3.222655,5.455542,-5.612321,-2.880286,-6.166048,-2.758286,-0.000858132,0.0001840591,0.0001248042,-0.002623343,0.0007920901,-0.003320241,-3.222655,5.455542,-0.9870787,-0.09980743
Turn90Left,115,-3.251427,5.460923,-5.619358,-2.925963,-6.135011,-2.825907,-0.0009590705,0.0001793702,-0.0002345403,-0.001522581,0.001034546,-0.002254025,-3.251427,5.460923,-0.9896755,-0.09048191
Turn90Left,116,-3.280477,5.466133,-5.635932,-2.937052,-6.117726,-2.859457,-0.0009683371,0.0001736482,-0.0005524953,-0.0003696203,0.0005761624,-0.001118366,-3.280477,5.466133,-0.9929692,-0.082554
Turn90Left,117,-3.306648,5.471138,-5.623617,-3.01673,-6.071861,-2.964616,-0.0008723895,0.0001668453,0.000410525,-0.002655927,0.001528851,-0.00350527,-3.306648,5.471138,-0.9946713,-0.06862111
Turn90Left,118,-3.330086,5.475908,-5.593526,-3.128485,-5.983164,-3.113592,-0.0007812341,0.0001590093,0.001003027,-0.003725171,0.002956565,-0.00496587,-3.330086,5.475908,-0.9963254,-0.04868908
Turn90Left,119,-3.350931,5.480412,-5.553658,-3.235072,-5.899186,-3.251561,-0.000694863,0.0001501083,0.001328945,-0.003552906,0.002799257,-0.004598983,-3.350931,5.480412,-0.9974457,-0.03043762
Turn90Left,120,-3.36933,5.484616,-5.542998,-3.251118,-5.83101,-3.298553,-0.0006132761,0.0001401583,0.0003553073,-0.0005348603,0.002272527,-0.00156641,-3.36933,5.484616,-0.9988535,-0.02181326
Turn90Left,121,-3.385424,5.488491,-5.555921,-3.223484,-5.801258,-3.293163,-0.0005364816,0.0001291593,-0.0004307429,0.0009211461,0.0009917418,0.0001796722,-3.385424,5.488491,-0.9995674,-0.02001295
Turn90Left,122,-3.399358,5.492004,-5.566067,-3.20901,-5.771485,-3.29954,-0.0004644553,0.0001171112,-0.0003382206,0.00048244,0.0009924412,-0.0002125581,-3.399358,5.492004,-0.999821,-0.01762771
Turn90Left,123,-3.411275,5.495124,-5.57872,-3.231433,-5.737481,-3.345217,-0.0003972292,0.0001039982,-0.0004217625,-0.0007474343,0.001133474,-0.001522573,-3.411275,5.495124,-0.9998404,-0.01513065
Turn90Left,124,-3.421318,5.497819,-5.583698,-3.254004,-5.713945,-3.385465,-0.0003347874,8.983612E-05,-0.0001659393,-0.0007523616,0.0007845084,-0.001341589,-3.421318,5.497819,-0.9998529,-0.0126043
Turn90Left,125,-3.429632,5.500058,-5.586304,-3.273127,-5.694717,-3.420594,-0.0002771219,7.460912E-05,-8.684794E-05,-0.000637428,0.0006409486,-0.001170985,-3.429632,5.500058,-0.9998581,-0.01023272
Turn90Left,126,-3.436359,5.501809,-5.5948,-3.295947,-5.683524,-3.462925,-0.0002242486,5.836487E-05,-0.0002832095,-0.0007606665,0.0003731092,-0.001411025,-3.436359,5.501809,-0.9998031,-0.008225022
Turn90Left,127,-3.441644,5.503039,-5.602942,-3.315844,-5.683152,-3.496648,-0.0001761595,4.102389E-05,-0.0002713839,-0.0006632169,1.239777E-05,-0.001124088,-3.441644,5.503039,-0.9997509,-0.006717212
Turn90Left,128,-3.44563,5.503719,-5.607211,-3.327104,-5.684778,-3.521715,-0.0001328548,2.266566E-05,-0.00014232,-0.0003753424,-5.421638E-05,-0.0008355777,-3.44563,5.503719,-0.9997017,-0.005902143
Turn90Left,129,-3.44846,5.503816,-5.608809,-3.332432,-5.687293,-3.538013,-9.432634E-05,3.226598E-06,-5.326271E-05,-0.00017759,-8.381208E-05,-0.0005432526,-3.44846,5.503816,-0.9996378,-0.005970363
Turn90Left,130,-3.450278,5.503299,-5.605991,-3.333329,-5.686019,-3.539575,-6.059806E-05,-1.724561E-05,9.392102E-05,-2.992153E-05,4.24544E-05,-5.206267E-05,-3.450278,5.503299,-0.9995666,-0.007070916
Turn90Left,131,-3.451227,5.502135,-5.606373,-3.325092,-5.687734,-3.53008,-3.165404E-05,-3.878276E-05,-1.271566E-05,0.0002745708,-5.715688E-05,0.0003164848,-3.451227,5.502135,-0.9995171,-0.00943209
Turn90Left,132,-3.451452,5.500294,-5.609803,-3.304505,-5.693107,-3.507481,-7.478396E-06,-6.136894E-05,-0.0001143297,0.0006862402,-0.0001791159,0.0007532915,-3.451452,5.500294,-0.9994898,-0.01324458
Turn90Left,133,-3.451095,5.498199,-5.611233,-3.276733,-5.69667,-3.476871,1.189709E-05,-6.984075E-05,-4.766782E-05,0.0009257317,-0.0001187484,0.001020352,-3.451095,5.498199,-0.9994263,-0.01864769
Turn90Left,134,-3.4503,5.49629,-5.623978,-3.23764,-5.711337,-3.434778,2.64883E-05,-6.364186E-05,-0.000424846,0.001303109,-0.0004889171,0.001403077,-3.4503,5.49629,-0.9992762,-0.02590701
Turn90Left,135,-3.449211,5.494562,-5.645298,-3.177622,-5.736475,-3.371201,3.629526E-05,-5.760193E-05,-0.0007106622,0.002000594,-0.0008379301,0.002119239,-3.449211,5.494562,-0.9990761,-0.03521981
Turn90Left,136,-3.447971,5.493009,-5.667599,-3.111029,-5.762948,-3.302028,4.132589E-05,-5.175273E-05,-0.0007433573,0.002219764,-0.0008824189,0.002305786,-3.447971,5.493009,-0.9986927,-0.04592968
Turn90Left,137,-3.446724,5.491626,-5.68986,-3.040561,-5.789392,-3.228462,4.15643E-05,-4.609426E-05,-0.0007420381,0.002348924,-0.0008814653,0.002452199,-3.446724,5.491626,-0.9981559,-0.05742522
Turn90Left,138,-3.445614,5.490408,-5.711455,-2.981149,-5.817311,-3.164432,3.701846E-05,-4.061063E-05,-0.0007198493,0.001980408,-0.0009306431,0.002134339,-3.445614,5.490408,-0.9973973,-0.0689358
Turn90Left,139,-3.444783,5.489348,-5.737555,-2.915007,-5.84439,-3.094745,2.76804E-05,-3.531774E-05,-0.0008699894,0.002204728,-0.0009026527,0.002322896,-3.444783,5.489348,-0.9966249,-0.07988282
Turn90Left,140,-3.444376,5.488442,-5.760435,-2.85184,-5.870759,-3.028149,1.357396E-05,-3.019969E-05,-0.0007626693,0.00210557,-0.0008789698,0.002219844,-3.444376,5.488442,-0.9957818,-0.09017838
Turn90Left,141,-3.444536,5.487685,-5.781425,-2.79254,-5.894129,-2.965746,-5.332629E-06,-2.525648E-05,-0.0006996632,0.001976657,-0.000778993,0.002080123,-3.444536,5.487685,-0.9948878,-0.09984352
Turn90Left,142,-3.445407,5.48707,-5.80243,-2.737679,-5.917587,-2.907156,-2.901554E-05,-2.0504E-05,-0.0007001559,0.001828694,-0.0007819176,0.001953006,-3.445407,5.48707,-0.9939569,-0.1088956
Turn90Left,143,-3.446631,5.486591,-5.824314,-2.690115,-5.940107,-2.857371,-4.080931E-05,-1.594226E-05,-0.0007294655,0.001585484,-0.0007506848,0.001659473,-3.446631,5.486591,-0.9929883,-0.1173144
Turn90Left,144,-3.447757,5.486245,-5.849845,-2.643883,-5.966941,-2.808009,-3.755093E-05,-1.153946E-05,-0.000851059,0.001541058,-0.0008944512,0.001645414,-3.447757,5.486245,-0.9920219,-0.1251717
Turn90Left,145,-3.448789,5.486025,-5.876378,-2.600378,-5.994278,-2.760715,-3.437996E-05,-7.343292E-06,-0.0008844057,0.001450181,-0.0009112358,0.001576448,-3.448789,5.486025,-0.9910621,-0.1324641
Turn90Left,146,-3.449728,5.485925,-5.896963,-2.560133,-6.015703,-2.718774,-3.128847E-05,-3.321966E-06,-0.0006861846,0.00134151,-0.0007141749,0.001398055,-3.449728,5.485925,-0.9901294,-0.1391966
Turn90Left,147,-3.450576,5.485941,-5.91333,-2.522185,-6.033431,-2.678158,-2.829234E-05,5.245209E-07,-0.0005455653,0.00126493,-0.0005909284,0.001353852,-3.450576,5.485941,-0.9892402,-0.1454039
Turn90Left,148,-3.451338,5.486066,-5.930997,-2.488892,-6.050826,-2.642354,-2.537568E-05,4.180272E-06,-0.0005888939,0.001109743,-0.0005798181,0.001193468,-3.451338,5.486066,-0.9883761,-0.1510894
Turn90Left,149,-3.452013,5.486296,-5.944753,-2.45723,-6.06524,-2.608727,-2.253056E-05,7.661184E-06,-0.0004585266,0.0010554,-0.0004804929,0.001120909,-3.452013,5.486296,-0.9875705,-0.1562863
Turn90Left,150,-3.452607,5.486625,-5.95634,-2.427009,-6.077282,-2.576366,-1.978874E-05,1.095136E-05,-0.000386254,0.001007366,-0.0004013856,0.001078701,-3.452607,5.486625,-0.9868284,-0.1610168
Turn90Left,151,-3.45312,5.487047,-5.966486,-2.40177,-6.087031,-2.549731,-1.711051E-05,1.40667E-05,-0.0003381888,0.0008413156,-0.0003249804,0.000887831,-3.45312,5.487047,-0.9861269,-0.1652743
Turn90Left,152,-3.453557,5.487556,-5.974464,-2.377934,-6.095105,-2.523566,-1.453559E-05,1.69913E-05,-0.0002659321,0.0007945299,-0.000269111,0.0008721669,-3.453557,5.487556,-0.9854949,-0.1691038
Turn90Left,153,-3.453918,5.488149,-5.979004,-2.357551,-6.099648,-2.501153,-1.203219E-05,1.974106E-05,-0.0001513322,0.0006794453,-0.0001514276,0.0007470926,-3.453918,5.488149,-0.984923,-0.172502
Turn90Left,154,-3.454206,5.488818,-5.987717,-2.341785,-6.107136,-2.483626,-9.616216E-06,2.231598E-05,-0.0002904256,0.0005255302,-0.0002496243,0.0005842288,-3.454206,5.488818,-0.9843878,-0.1754839
Turn90Left,155,-3.454424,5.489559,-5.994494,-2.326692,-6.113469,-2.46749,-7.279714E-06,2.468427E-05,-0.0002259254,0.000503095,-0.0002110799,0.0005378723,-3.454424,5.489559,-0.9839219,-0.1780853
Turn90Left,156,-3.454575,5.490366,-6.000988,-2.314496,-6.119731,-2.454214,-5.030632E-06,2.689362E-05,-0.0002164523,0.0004065434,-0.0002087593,0.0004425367,-3.454575,5.490366,-0.9835142,-0.1803178
Turn90Left,157,-3.454661,5.491232,-6.006083,-2.30512,-6.124277,-2.443498,-2.86897E-06,2.889633E-05,-0.0001698335,0.000312527,-0.000151523,0.0003571908,-3.454661,5.491232,-0.983168,-0.1821946
Turn90Left,158,-3.454685,5.492155,-6.014139,-2.2988,-6.131052,-2.436279,-7.867813E-07,3.0756E-05,-0.0002685229,0.0002106508,-0.000225846,0.0002406438,-3.454685,5.492155,-0.9828594,-0.1837294
Turn90Left,159,-3.454648,5.493127,-6.017643,-2.293639,-6.134244,-2.430401,1.215935E-06,3.239314E-05,-0.0001168251,0.000172027,-0.0001063824,0.0001959244,-3.454648,5.493127,-0.9826214,-0.1849487
Turn90Left,160,-3.454555,5.494143,-6.02757,-2.292716,-6.14231,-2.428206,3.123283E-06,3.385544E-05,-0.0003308773,3.077984E-05,-0.0002688726,7.316272E-05,-3.454555,5.494143,-0.982407,-0.1858686
Turn90Left,161,-3.454406,5.495197,-6.035953,-2.29019,-6.149894,-2.424659,4.959106E-06,3.515879E-05,-0.0002794425,8.420945E-05,-0.0002528032,0.0001182318,-3.454406,5.495197,-0.9822611,-0.1865282
Turn90Left,162,-3.454205,5.496285,-6.041722,-2.290714,-6.154858,-2.424601,6.699562E-06,3.627141E-05,-0.0001922925,-1.748403E-05,-0.0001654466,1.947085E-06,-3.454205,5.496285,-0.98215,-0.1869071
Turn90Left,163,-3.453954,5.497401,-6.051347,-2.293582,-6.162966,-2.42664,8.368492E-06,3.71774E-05,-0.0003208319,-9.558201E-05,-0.0002702872,-6.797314E-05,-3.453954,5.497401,-0.9820649,-0.1870551
Turn90Left,164,-3.453655,5.498538,-6.058152,-2.297196,-6.168405,-2.429526,9.950002E-06,3.792445E-05,-0.0002268314,-0.0001204888,-0.0001812935,-9.62019E-05,-3.453655,5.498538,-0.9820269,-0.1869706
Turn90Left,165,-3.453312,5.499693,-6.063468,-2.302225,-6.172674,-2.433904,1.143614E-05,3.849665E-05,-0.0001772245,-0.0001676242,-0.0001422882,-0.0001459281,-3.453312,5.499693,-0.982024,-0.1866737
Turn90Left,166,-3.452927,5.500859,-6.068485,-2.308253,-6.175828,-2.439592,1.285871E-05,3.886223E-05,-0.0001672268,-0.0002009233,-0.0001051426,-0.0001895984,-3.452927,5.500859,-0.9820549,-0.1861801
Turn90Left,167,-3.452501,5.502031,-6.07062,-2.314842,-6.177268,-2.4463,1.417796E-05,3.905296E-05,-7.116E-05,-0.000219655,-4.798571E-05,-0.000223581,-3.452501,5.502031,-0.9821298,-0.1855074
Turn90Right,0,-3.436248,5.502652,-6.083449,-2.290489,-6.17071,-2.408841,-0.1145416,0.1834217,-0.2027816,-0.07634965,-0.2056903,-0.08029471,-3.436248,5.502652,-0.98119,-0.1899121
Turn90Right,1,-3.436672,5.501999,-6.080579,-2.302367,-6.167199,-2.420504,-1.413027E-05,-2.175967E-05,9.568533E-05,-0.0003959099,0.0001170317,-0.0003887415,-3.436672,5.501999,-0.9815351,-0.1880908
Turn90Right,2,-3.437199,5.501589,-6.07346,-2.31699,-6.159334,-2.435287,-1.75635E-05,-1.366933E-05,0.000237306,-0.0004874388,0.0002621651,-0.0004927794,-3.437199,5.501589,-0.9819801,-0.1858739
Turn90Right,3,-3.43782,5.501458,-6.06554,-2.334492,-6.150409,-2.453012,-2.071063E-05,-4.386902E-06,0.000263977,-0.0005834103,0.0002974987,-0.000590841,-3.43782,5.501458,-0.9824917,-0.1832592
Turn90Right,4,-3.438528,5.501641,-6.05888,-2.35396,-6.142097,-2.472883,-2.358755E-05,6.11941E-06,0.0002220154,-0.0006489197,0.0002770742,-0.0006623507,-3.438528,5.501641,-0.9830529,-0.1802316
Turn90Right,5,-3.439314,5.502175,-6.046959,-2.37472,-6.129181,-2.494138,-2.618631E-05,1.780192E-05,0.0003973643,-0.000691994,0.0004305363,-0.0007085165,-3.439314,5.502175,-0.9837388,-0.1767529
Turn90Right,6,-3.440168,5.503097,-6.033713,-2.398781,-6.114771,-2.518119,-2.849102E-05,3.072421E-05,0.0004415353,-0.0008020401,0.000480334,-0.0007993618,-3.440168,5.503097,-0.984498,-0.1728064
Turn90Right,7,-3.441084,5.504442,-6.01788,-2.434938,-6.097109,-2.555035,-3.052553E-05,4.483859E-05,0.0005277634,-0.001205238,0.000588719,-0.001230534,-3.441084,5.504442,-0.9854223,-0.1674545
Turn90Right,8,-3.442053,5.506247,-5.996802,-2.485604,-6.072787,-2.607239,-3.228187E-05,6.016095E-05,0.0007026037,-0.001688862,0.0008107504,-0.001740146,-3.442053,5.506247,-0.9867867,-0.1593754
Turn90Right,9,-3.443065,5.508547,-5.968545,-2.555438,-6.04039,-2.67899,-3.374418E-05,7.667542E-05,0.0009418806,-0.002327816,0.001079877,-0.002391672,-3.443065,5.508547,-0.9886124,-0.1478586
Turn90Right,10,-3.444113,5.51138,-5.931361,-2.649029,-5.998629,-2.774623,-3.493627E-05,9.441376E-05,0.00123949,-0.003119707,0.001392047,-0.003187768,-3.444113,5.51138,-0.9908589,-0.1321839
Turn90Right,11,-3.445189,5.51478,-5.878849,-2.77281,-5.940107,-2.900552,-3.585021E-05,0.0001133442,0.00175039,-0.004126024,0.001950741,-0.004197637,-3.445189,5.51478,-0.993406,-0.1115948
Turn90Right,12,-3.446283,5.518784,-5.80818,-2.922511,-5.862971,-3.052392,-3.647804E-05,0.0001334667,0.002355639,-0.004990013,0.002571185,-0.005061356,-3.446283,5.518784,-0.9960746,-0.08542106
Turn90Right,13,-3.447388,5.523429,-5.716191,-3.102629,-5.759851,-3.234784,-3.682772E-05,0.000154829,0.003066301,-0.006003952,0.003437344,-0.006079713,-3.447388,5.523429,-0.9984266,-0.05291061
Turn90Right,14,-3.448495,5.52875,-5.600429,-3.320341,-5.632775,-3.45464,-3.689925E-05,0.0001773675,0.003858725,-0.007257072,0.004235872,-0.00732855,-3.448495,5.52875,-0.9997953,-0.01334656
Turn90Right,15,-3.449595,5.534784,-5.457348,-3.559829,-5.473599,-3.694552,-3.668467E-05,0.0002011299,0.004769357,-0.007982929,0.005305863,-0.00799706,-3.449595,5.534784,-0.9994315,0.03275701
Turn90Right,16,-3.450681,5.541566,-5.302131,-3.790246,-5.301468,-3.925354,-3.619194E-05,0.0002260844,0.005173906,-0.007680543,0.005737702,-0.007693394,-3.450681,5.541566,-0.9968774,0.07896526
Turn90Right,17,-3.451743,5.549134,-5.130364,-4.026736,-5.110073,-4.167189,-3.541311E-05,0.0002522627,0.005725575,-0.007883024,0.006379843,-0.008061155,-3.451743,5.549134,-0.9917527,0.1279835
Turn90Right,18,-3.452774,5.557523,-4.924106,-4.297798,-4.873992,-4.449496,-3.436406E-05,0.0002796173,0.006875261,-0.009035396,0.007869354,-0.009410254,-3.452774,5.557523,-0.9826054,0.1853093
Turn90Right,19,-3.453765,5.566769,-4.704131,-4.556716,-4.625668,-4.717584,-3.303687E-05,0.0003081957,0.007332516,-0.008630593,0.00827748,-0.008936246,-3.453765,5.566769,-0.9704164,0.240924
Turn90Right,20,-3.454708,5.576908,-4.49763,-4.771947,-4.388073,-4.940789,-3.141562E-05,0.0003379822,0.006883351,-0.007174365,0.00791982,-0.007440186,-3.454708,5.576908,-0.956827,0.2899275
Turn90Right,21,-3.455594,5.587977,-4.264637,-4.979163,-4.119369,-5.152913,-2.952417E-05,0.0003689766,0.007766421,-0.006907209,0.008956798,-0.007070796,-3.455594,5.587977,-0.9400013,0.3399343
Turn90Right,22,-3.456414,5.600012,-3.988794,-5.211077,-3.792279,-5.387823,-2.734661E-05,0.0004011472,0.009194772,-0.007730468,0.01090301,-0.007830318,-3.456414,5.600012,-0.9169384,0.3974688
Turn90Right,23,-3.457161,5.613049,-3.754579,-5.379131,-3.517508,-5.554265,-2.48909E-05,0.0004345576,0.007807183,-0.005601803,0.009159016,-0.005548096,-3.457161,5.613049,-0.8965073,0.4408658
Turn90Right,24,-3.457825,5.627628,-3.440427,-5.577632,-3.147342,-5.744123,-2.215703E-05,0.0004859765,0.01047172,-0.006616704,0.01233889,-0.006328583,-3.457825,5.627628,-0.866628,0.4958843
Turn90Right,25,-3.4584,5.644197,-3.188386,-5.740642,-2.85328,-5.8908,-1.914501E-05,0.0005523205,0.008401362,-0.005433655,0.009802047,-0.004889218,-3.4584,5.644197,-0.8399807,0.5393857
Turn90Right,26,-3.458875,5.662652,-2.948517,-5.869078,-2.573796,-5.998645,-1.583894E-05,0.0006151517,0.007995653,-0.004281203,0.009316134,-0.003594843,-3.458875,5.662652,-0.8145729,0.5762001
Turn90Right,27,-3.459243,5.682887,-2.714097,-5.988453,-2.304409,-6.094537,-1.227061E-05,0.0006744862,0.00781401,-0.003979159,0.008979567,-0.003196414,-3.459243,5.682887,-0.7873862,0.6120971
Turn90Right,28,-3.459495,5.704797,-2.416204,-6.103715,-1.968062,-6.173661,-8.400281E-06,0.0007303556,0.00992976,-0.003842068,0.01121158,-0.002637466,-3.459495,5.704797,-0.7537162,0.6515693
Turn90Right,29,-3.459623,5.728279,-2.183352,-6.190714,-1.713858,-6.228243,-4.27564E-06,0.0007827123,0.007761741,-0.002899965,0.008473472,-0.001819404,-3.459623,5.728279,-0.7267273,0.6803955
Turn90Right,30,-3.459619,5.753226,-1.878941,-6.291643,-1.396339,-6.277338,1.509984E-07,0.0008315881,0.01014701,-0.003364293,0.01058396,-0.001636489,-3.459619,5.753226,-0.6907049,0.715539
Turn90Right,31,-3.459622,5.779535,-1.649952,-6.372534,-1.167996,-6.318018,-9.536743E-08,0.0008769512,0.007632987,-0.002696371,0.007611426,-0.001356014,-3.459622,5.779535,-0.6622309,0.741213
Turn90Right,32,-3.45983,5.8071,-1.424165,-6.451993,-0.9515468,-6.360736,-6.945928E-06,0.0009188334,0.007526227,-0.00264864,0.007214977,-0.001423915,-3.45983,5.8071,-0.6334013,0.7654802
Turn90Right,33,-3.460324,5.835817,-1.147739,-6.533896,-0.6904922,-6.400218,-1.646678E-05,0.0009572347,0.009214194,-0.002730115,0.008701821,-0.001316055,-3.460324,5.835817,-0.5965866,0.7936144
Turn90Right,34,-3.461183,5.865581,-0.8996661,-6.633189,-0.462458,-6.460796,-2.862612E-05,0.0009921233,0.008269098,-0.003309743,0.007601141,-0.002019294,-3.461183,5.865581,-0.5598873,0.820565
